id_index,id_index_new,start_time,end_time,work_place_id,institution_id,institution,position_id,position
00262010000028446000,00262010000028446008,2008-1-1,2010-8-1,00144040000000000000,00444040000023101000,珠海振戎公司,00444040000023101076,总经理
00262010000028446000,00262010000028446009,2010-8-1,2016-2-1,00144040000000000000,00444040000023101000,珠海振戎公司,00444040000023101003,书记
00262010000028446000,00262010000028446010,2010-8-1,2016-2-1,00144040000000000000,00444040000023101000,珠海振戎公司,00444040000023101076,总经理
00262010000028446000,00262010000028446011,2016-2-1,2016-7-1,00113052600000000000,00413052600003433000,南光有限公司,00413052600003433029,董事
00262010000031513000,00262010000031513014,2004-3-1,2004-11-1,00114112400000000000,00414112400004195000,中国化工集团公司,00414112400004195076,总经理
00262010000031513000,00262010000031513015,2004-3-1,2004-11-1,00114112400000000000,00414112400004195000,中国化工集团公司,00414112400004195001,副书记
00262010000031513000,00262010000031513016,2004-11-1,2004-3-1,00131020000000000000,00431020000004195000,中国化工集团公司,00431020000004195076,总经理
00262010000031513000,00262010000031513017,2004-11-1,2004-3-1,00131020000000000000,00431020000004195000,中国化工集团公司,00431020000004195001,副书记
00262010000031513000,00262010000031513001,1995-11-1,1998-3-1,00190000100000000000,00490000100000492000,集团,00490000100000492140,副总裁
00262010000031513000,00262010000031513002,1974-5-1,1975-12-1,00162000000000000000,00462000000004196000,甘肃省敦煌县孟家桥公社,00462000000004196003,书记
00262010000031513000,00262010000031513003,1975-12-1,1984-9-1,00162010000000000000,00462010000004197000,化学工业部兰州化工机械研究院,00462010000004197067,研究员
00262010000031513000,00262010000031513004,1975-12-1,1984-9-1,00162010000000000000,00462010000004197000,化学工业部兰州化工机械研究院,00462010000004197331,钳工
00262010000031513000,00262010000031513005,1975-12-1,1984-9-1,00162010000000000000,00462010000004197000,化学工业部兰州化工机械研究院,00462010000004197003,书记
00262010000031513000,00262010000031513006,1984-9-1,1989-3-1,00131020000000000000,00431020000004198000,化学工业部化工机械研究院化学清洗总公司,00431020000004198011,经理
00262010000031513000,00262010000031513007,1984-9-1,1989-3-1,00131020000000000000,00431020000004198000,化学工业部化工机械研究院化学清洗总公司,00431020000004198003,书记
00262010000031513000,00262010000031513008,1989-3-1,1992-6-1,00131020000000000000,00431020000004199000,蓝星化学清洗集团公司,00431020000004199076,总经理
00262010000031513000,00262010000031513009,1989-3-1,1992-6-1,00131020000000000000,00431020000004199000,蓝星化学清洗集团公司,00431020000004199003,书记
00262010000031513000,00262010000031513010,1992-6-1,2001-6-1,00131020000000000000,00431020000004200000,中国蓝星化学清洗总公司,00431020000004200076,总经理
00262010000031513000,00262010000031513011,1992-6-1,2001-6-1,00131020000000000000,00431020000004200000,中国蓝星化学清洗总公司,00431020000004200003,书记
00262010000031513000,00262010000031513012,2001-6-1,2004-8-1,00131020000000000000,00431020000004201000,中国蓝星总公司,00431020000004201076,总经理
00262010000031513000,00262010000031513013,2001-6-1,2004-8-1,00131020000000000000,00431020000004201000,中国蓝星总公司,00431020000004201003,书记
00262030000030106000,00262030000030106003,2001-9-1,2004-7-1,00131020000000000000,00431020000000719000,省委党校,00431020000000719044,研究生
00262030000030106000,00262030000030106005,1976-12-1,1989-6-1,00162032100000000000,00462032100062724000,永昌县计委,00462032100062724053,干事
00262030000030106000,00262030000030106006,1976-12-1,1989-6-1,00162032100000000000,00462032100062724000,永昌县计委,00462032100062724039,副主任
00262030000030106000,00262030000030106007,1976-12-1,1989-6-1,00162032100000000000,00462032100062724000,永昌县计委,00462032100062724013,主任
00262030000030106000,00262030000030106008,1989-6-1,2001-6-1,00162032100000000000,00462032100061123000,永昌县人民政府,00462032100061123045,副县长
00262030000030106000,00262030000030106009,1989-6-1,2001-6-1,00162032100000000000,00462032100000307000,县委,00462032100000307001,副书记
00262030000030106000,00262030000030106010,1989-6-1,2001-6-1,00162032100000000000,00462032100000307000,县委,00462032100000307040,县长
00262030000030106000,00262030000030106011,2001-6-1,2007-2-1,00162030000000000000,00462030000000123000,中共,00462030000000123113,秘书长
00262030000030106000,00262030000030106012,2001-6-1,2007-2-1,00162030000000000000,00462030000000181000,市委常委,00462030000000181023,常委
00262030000030106000,00262030000030106013,2001-6-1,2007-2-1,00162030000000000000,00462030000000484000,市委,00462030000000484113,秘书长
00262030000030106000,00262030000030106014,2007-2-1,2011-11-1,00162030000000000000,00462030000000123000,中共,00462030000000123023,常委
00262030000030106000,00262030000030106015,2007-2-1,2011-11-1,00162030000000000000,00462030000000123000,中共,00462030000000123015,副市长
00262030000030106000,00262030000030106016,2011-11-1,0-1-1,00162030000000000000,00462030000062725000,金昌市人大常委会,00462030000062725013,主任
00262030000044057000,00262030000044057012,2011-11-1,2013-5-1,00162032100000000000,00462032100023492000,金昌市人民政府,00462032100023492015,副市长
00262030000044057000,00262030000044057013,2011-11-1,2013-5-1,00162032100000000000,00462032100000123000,中共,00462032100000123003,书记
00262030000044057000,00262030000044057014,2013-5-1,2016-11-1,00162030000000000000,00462030000023492000,金昌市人民政府,00462030000023492015,副市长
00262030000044057000,00262030000044057015,2016-11-1,0-1-1,00162030000000000000,00462030000010410000,金昌市委,00462030000010410023,常委
00262030000044057000,00262030000044057016,2016-11-1,0-1-1,00162030000000000000,00462030000010410000,金昌市委,00462030000010410015,副市长
00262030000044057000,00262030000044057002,1983-5-1,1988-7-1,00162030000000000000,00462030000010410000,金昌市委,00462030000010410377,机要员
00262030000044057000,00262030000044057003,1988-7-1,1989-8-1,00162030000000000000,00462030000022085000,金昌市委办公室,00462030000022085007,科员
00262030000044057000,00262030000044057004,1989-8-1,1992-8-1,00162030000000000000,00462030000022085000,金昌市委办公室,00462030000022085059,副科长
00262030000044057000,00262030000044057005,1992-8-1,1996-4-1,00162030000000000000,00462030000022085000,金昌市委办公室,00462030000022085019,科长
00262030000044057000,00262030000044057006,1996-4-1,2001-6-1,00162030000000000000,00462030000010410000,金昌市委,00462030000010410014,副秘书长
00262030000044057000,00262030000044057007,2001-6-1,2005-7-1,00162000000000000000,00462000000018127000,永昌县委,00462000000018127001,副书记
00262030000044057000,00262030000044057008,2001-6-1,2005-7-1,00162000000000000000,00462000000000064000,县委党校,00462000000000064046,校长
00262030000044057000,00262030000044057009,2005-7-1,2009-2-1,00162000000000000000,00462000000018127000,永昌县委,00462000000018127001,副书记
00262030000044057000,00262030000044057010,2005-7-1,2009-2-1,00162000000000000000,00462000000061123000,永昌县人民政府,00462000000061123040,县长
00262030000044057000,00262030000044057011,2009-2-1,2011-11-1,00162000000000000000,00462000000018127000,永昌县委,00462000000018127003,书记
00262030200003431000,00262030200003431010,2008-10-1,2011-9-1,00131020000000000000,00431020000002098000,县农业局,00431020000002098003,书记
00262030200003431000,00262030200003431011,2008-10-1,2011-9-1,00131020000000000000,00431020000002098000,县农业局,00431020000002098012,局长
00262030200003431000,00262030200003431012,2016-9-1,0-1-1,00131020000000000000,00431020000002339000,九寨沟县委,00431020000002339023,常委
00262030200003431000,00262030200003431013,2016-9-1,0-1-1,00131020000000000000,00431020000001196000,统战部长,00431020000001196024,部长
00262030200003431000,00262030200003431006,1998-9-1,2004-6-1,00131020000000000000,00431020000001990000,县团委,00431020000001990001,副书记
00262030200003431000,00262030200003431008,2004-12-1,2008-10-1,00190000100000000000,00490000100000422000,乡党委,00490000100000422003,书记
00262030200003431000,00262030200003431009,2004-12-1,2008-10-1,00190000100000000000,00490000100000135000,人大,00490000100000135112,主席
00262030200004753000,00262030200004753001,2013-9-1,0-1-1,00154000000000000000,00454000000019029000,西藏自治区人民政府,00454000000019029014,副秘书长
00262030200004753000,00262030200004753002,2013-9-1,0-1-1,00154000000000000000,00454000000019029000,西藏自治区人民政府,00454000000019029039,副主任
00262030200004753000,00262030200004753003,0-1-1,0-1-1,00154000000000000000,00454000000019029000,西藏自治区人民政府,00454000000019029014,副秘书长
00262030200004753000,00262030200004753004,0-1-1,0-1-1,00154000000000000000,00454000000019029000,西藏自治区人民政府,00454000000019029013,主任
00262030200004755000,00262030200004755003,2009-8-1,0-1-1,00113052600000000000,00413052600061713000,中国外商投资企业协会,00413052600061713073,总裁
00262030200004755000,00262030200004755004,0-1-1,0-1-1,00190000100000000000,00490000100040128000,中国国际经济交流中心,00490000100040128213,常务理事
00262030200004755000,00262030200004755005,0-1-1,0-1-1,00190000100000000000,00490000100040128000,中国国际经济交流中心,00490000100040128277,副理事长
00262030200004755000,00262030200004755006,0-1-1,0-1-1,00190000100000000000,00490000100040128000,中国国际经济交流中心,00490000100040128217,理事
00262030200015460000,00262030200015460006,2002-5-1,2006-10-1,00151000000000000000,00451000000003797000,政研室,00451000000003797039,副主任
00262030200015460000,00262030200015460008,2006-10-1,2010-6-1,00151000000000000000,00451000000000123000,中共,00451000000000123023,常委
00262030200015460000,00262030200015460009,2006-10-1,2010-6-1,00151000000000000000,00451000000000427000,县纪委,00451000000000427003,书记
00262030200015460000,00262030200015460011,2010-6-1,2013-5-1,00151000000000000000,00451000000000123000,中共,00451000000000123023,常委
00262030200015460000,00262030200015460012,2010-6-1,2013-5-1,00151000000000000000,00451000000000087000,县人民政府,00451000000000087045,副县长
00262030200015460000,00262030200015460014,2013-5-1,2013-6-1,00151000000000000000,00451000000000123000,中共,00451000000000123001,副书记
00262030200015460000,00262030200015460016,2013-6-1,2016-6-1,00151000000000000000,00451000000000123000,中共,00451000000000123001,副书记
00262030200015460000,00262030200015460017,2013-6-1,2016-6-1,00151000000000000000,00451000000000087000,县人民政府,00451000000000087040,县长
00262030200015460000,00262030200015460019,2016-6-1,0-1-1,00131020000000000000,00431020000000048000,阿坝州委,00431020000000048014,副秘书长
00262030200038753000,00262030200038753001,1992-5-1,1995-7-1,00153010000000000000,00453010000008943000,昆明陆军学院,00453010000008943348,指挥
00262030200038753000,00262030200038753020,1994-3-1,1996-6-1,00131020000000000000,00431020000004957000,县人武部,00431020000004957019,科长
00262030200038753000,00262030200038753021,1996-6-1,1998-8-1,00131020000000000000,00431020000004957000,县人武部,00431020000004957003,书记
00262030200038753000,00262030200038753022,1998-8-1,1998-12-1,00190000100000000000,00490000100008944000,国税局,00490000100008944026,员工
00262030200038753000,00262030200038753023,1998-12-1,2000-11-1,00190000100000000000,00490000100008944000,国税局,00490000100008944012,局长
00262030200038753000,00262030200038753024,1998-12-1,2000-11-1,00190000100000000000,00490000100008944000,国税局,00490000100008944003,书记
00262030200038753000,00262030200038753025,2000-11-1,2001-4-1,00190000100000000000,00490000100008944000,国税局,00490000100008944020,副局长
00262030200038753000,00262030200038753026,2000-11-1,2001-4-1,00190000100000000000,00490000100000081000,党组,00490000100000081022,成员
00262030200038753000,00262030200038753027,2001-4-1,2002-3-1,00131020000000000000,00431020000002339000,九寨沟县委,00431020000002339001,副书记
00262030200038753000,00262030200038753028,2001-4-1,2002-3-1,00131020000000000000,00431020000002339000,九寨沟县委,00431020000002339045,副县长
00262030200038753000,00262030200038753029,2001-4-1,2002-3-1,00131020000000000000,00431020000002339000,九寨沟县委,00431020000002339079,代理县长
00262030200038753000,00262030200038753030,2002-3-1,2002-10-1,00131020000000000000,00431020000002339000,九寨沟县委,00431020000002339001,副书记
00262030200038753000,00262030200038753031,2002-3-1,2002-10-1,00131020000000000000,00431020000002339000,九寨沟县委,00431020000002339040,县长
00262030200038753000,00262030200038753032,2002-10-1,2003-1-1,00131020000000000000,00431020000008945000,阿坝州财政局,00431020000008945003,书记
00262030200038753000,00262030200038753033,2002-10-1,2003-1-1,00131020000000000000,00431020000008945000,阿坝州财政局,00431020000008945020,副局长
00262030200038753000,00262030200038753034,2003-1-1,2003-4-1,00131020000000000000,00431020000008945000,阿坝州财政局,00431020000008945012,局长
00262030200038753000,00262030200038753035,2003-1-1,2003-4-1,00131020000000000000,00431020000008945000,阿坝州财政局,00431020000008945003,书记
00262030200038753000,00262030200038753036,2003-4-1,2007-1-1,00131020000000000000,00431020000008945000,阿坝州财政局,00431020000008945012,局长
00262030200038753000,00262030200038753037,2003-4-1,2007-1-1,00131020000000000000,00431020000008945000,阿坝州财政局,00431020000008945003,书记
00262030200038753000,00262030200038753038,2003-4-1,2007-1-1,00131020000000000000,00431020000008945000,阿坝州财政局,00431020000008945076,总经理
00262030200038753000,00262030200038753039,2007-1-1,2007-2-1,00131020000000000000,00431020000000046000,阿坝州委常委,00431020000000046023,常委
00262030200038753000,00262030200038753040,2007-1-1,2007-2-1,00131020000000000000,00431020000001851000,财政局,00431020000001851012,局长
00262030200038753000,00262030200038753041,2007-1-1,2007-2-1,00131020000000000000,00431020000001851000,财政局,00431020000001851003,书记
00262030200038753000,00262030200038753042,2007-2-1,2011-12-1,00131020000000000000,00431020000000046000,阿坝州委常委,00431020000000046023,常委
00262030200038753000,00262030200038753043,2007-2-1,2011-12-1,00131020000000000000,00431020000000046000,阿坝州委常委,00431020000000046113,秘书长
00262030200038753000,00262030200038753044,2007-2-1,2011-12-1,00131020000000000000,00431020000001196000,统战部长,00431020000001196024,部长
00262030200038753000,00262030200038753045,2007-2-1,2011-12-1,00131020000000000000,00431020000008946000,机关工委,00431020000008946003,书记
00262030200038753000,00262030200038753046,2011-12-1,2014-8-1,00131020000000000000,00431020000000046000,阿坝州委常委,00431020000000046023,常委
00262030200038753000,00262030200038753002,2001-1-1,2001-4-1,00133050000000000000,00433050000001272000,市国税局,00433050000001272020,副局长
00262030200038753000,00262030200038753003,2001-1-1,2001-4-1,00133050000000000000,00433050000000081000,党组,00433050000000081022,成员
00262030200038753000,00262030200038753005,2004-3-1,2004-8-1,00131020000000000000,00431020000001181000,省财政厅,00431020000001181008,副处长
00262030200038753000,00262030200038753006,2005-9-1,2008-7-1,00131020000000000000,00431020000007407000,中央党校经济学专业,00431020000007407044,研究生
00262030200038757000,00262030200038757002,1985-1-1,1987-1-1,00131000000000000000,00431000000021929000,上海铁道学院,00431000000021929044,研究生
00262032100008086000,00262032100008086001,0-1-1,0-1-1,00162030000000000000,00462030000022085000,金昌市委办公室,00462030000022085019,科长
00262032100008087000,00262032100008087001,2015-5-1,2016-6-1,00165000000000000000,00465000000001121000,新疆维吾尔自治区政协,00465000000001121014,副秘书长
00262032100008087000,00262032100008087003,2016-6-1,2017-1-1,00165000000000000000,00465000000001121000,新疆维吾尔自治区政协,00465000000001121022,成员
00262032100008087000,00262032100008087004,2016-6-1,2017-1-1,00165000000000000000,00465000000001121000,新疆维吾尔自治区政协,00465000000001121014,副秘书长
00262032100008087000,00262032100008087006,2017-1-1,2017-6-1,00165000000000000000,00465000000001121000,新疆维吾尔自治区政协,00465000000001121022,成员
00262032100008087000,00262032100008087007,2017-1-1,2017-6-1,00165000000000000000,00465000000001121000,新疆维吾尔自治区政协,00465000000001121113,秘书长
00262032100008087000,00262032100008087009,2017-6-1,0-1-1,00165000000000000000,00465000000001121000,新疆维吾尔自治区政协,00465000000001121022,成员
00262032100008087000,00262032100008087010,2017-6-1,0-1-1,00165000000000000000,00465000000001121000,新疆维吾尔自治区政协,00465000000001121113,秘书长
00262032100008087000,00262032100008087011,2017-6-1,0-1-1,00162122100000000000,00462122100010969000,自治区政协,00462122100010969003,书记
00262040000007006000,00262040000007006010,1996-3-1,1999-9-1,00162042300000000000,00462042300050085000,景泰县县委,00462042300050085001,副书记
00262040000007006000,00262040000007006011,1999-9-1,2001-6-1,00162042300000000000,00462042300050085000,景泰县县委,00462042300050085001,副书记
00262040000007006000,00262040000007006012,1999-9-1,2001-6-1,00162042300000000000,00462042300050085000,景泰县县委,00462042300050085040,县长
00262040000007006000,00262040000007006013,2001-6-1,2003-12-1,00162042300000000000,00462042300050085000,景泰县县委,00462042300050085003,书记
00262040000007006000,00262040000007006014,2003-12-1,2008-5-1,00162040000000000000,00462040000002434000,白银市委,00462040000002434023,常委
00262040000007006000,00262040000007006015,2003-12-1,2008-5-1,00162040000000000000,00462040000002434000,白银市委,00462040000002434024,部长
00262040000007006000,00262040000007006016,2008-5-1,2013-11-1,00162100000000000000,00462100000011818000,庆阳市委,00462100000011818023,常委
00262040000007006000,00262040000007006017,2008-5-1,2013-11-1,00162100000000000000,00462100000011818000,庆阳市委,00462100000011818024,部长
00262040000007006000,00262040000007006018,2013-12-1,2017-12-1,00162010000000000000,00462010000050086000,兰州城市学院,00462010000050086003,书记
00262040000007006000,00262040000007006019,2017-12-1,0-1-1,00162010000000000000,00462010000050087000,兰州文理学院,00462010000050087003,书记
00262040000007006000,00262040000007006002,2003-3-1,2003-6-1,00131020000000000000,00431020000000114000,中央党校,00431020000000114003,书记
00262040000007006000,00262040000007006003,2002-9-1,2005-6-1,00162000000000000000,00462000000000123000,中共,00462000000000123044,研究生
00262040000007006000,00262040000007006006,1985-8-1,1989-12-1,00162040000000000000,00462040000050088000,白银市委组织部,00462040000050088007,科员
00262040000007006000,00262040000007006007,1989-12-1,1992-7-1,00162040000000000000,00462040000050088000,白银市委组织部,00462040000050088129,组织员
00262040000007006000,00262040000007006008,1992-7-1,1994-11-1,00162040000000000000,00462040000050088000,白银市委组织部,00462040000050088129,组织员
00262040000007006000,00262040000007006009,1994-11-1,1996-3-1,00162040000000000000,00462040000050088000,白银市委组织部,00462040000050088019,科长
00262040000018984000,00262040000018984014,2000-1-1,2002-1-1,00162000000000000000,00462000000003748000,甘肃工业大学,00462000000003748039,副主任
00262040000018984000,00262040000018984015,2002-1-1,2002-10-1,00162000000000000000,00462000000003748000,甘肃工业大学,00462000000003748008,副处长
00262040000018984000,00262040000018984016,2002-10-1,2003-1-1,00162000000000000000,00462000000003748000,甘肃工业大学,00462000000003748008,副处长
00262040000018984000,00262040000018984017,2003-1-1,2005-1-1,00162010000000000000,00462010000028982000,兰州理工大学,00462010000028982009,处长
00262040000018984000,00262040000018984018,2005-1-1,2010-9-1,00162010000000000000,00462010000049267000,兰州理工大学土木工程学院,00462010000049267003,书记
00262040000018984000,00262040000018984019,2010-9-1,2012-2-1,00162010000000000000,00462010000028982000,兰州理工大学,00462010000028982013,主任
00262040000018984000,00262040000018984020,2010-9-1,2012-2-1,00162010000000000000,00462010000028982000,兰州理工大学,00462010000028982076,总经理
00262040000018984000,00262040000018984021,2012-2-1,2012-12-1,00162010000000000000,00462010000028982000,兰州理工大学,00462010000028982013,主任
00262040000018984000,00262040000018984002,1993-6-1,1996-6-1,00162000000000000000,00462000000003748000,甘肃工业大学,00462000000003748025,硕士
00262040000018984000,00262040000018984006,2007-1-1,2007-3-1,00190000100000000000,00490000100025073000,茨城大学,00490000100025073066,访问学者
00262040000018984000,00262040000018984008,2008-2-1,2009-2-1,00151172100000000000,00451172100060475000,加拿大达尔豪斯大学,00451172100060475066,访问学者
00262040000018984000,00262040000018984010,2005-9-1,2011-6-1,00162010000000000000,00462010000028982000,兰州理工大学,00462010000028982063,博士
00262040000018984000,00262040000018984011,2014-3-1,2015-3-1,00113052600000000000,00413052600060476000,中电投,00413052600060476039,副主任
00262040000018984000,00262040000018984013,1993-6-1,2000-1-1,00162000000000000000,00462000000028981000,甘肃工业大学建筑工程系,00462000000028981069,老师
00262040000020812000,00262040000020812001,1994-9-1,1997-7-1,00162010000000000000,00462010000022635000,兰州大学经济系,00462010000022635044,研究生
00262040000020812000,00262040000020812011,1997-3-1,2001-6-1,00162000000000000000,00462000000036335000,甘肃省社会保险局,00462000000036335009,处长
00262040000020812000,00262040000020812012,2001-6-1,2003-7-1,00162110000000000000,00462110000020185000,定西地委,00462110000020185010,委员
00262040000020812000,00262040000020812013,2001-6-1,2003-7-1,00162110000000000000,00462110000000027000,组织部,00462110000000027024,部长
00262040000020812000,00262040000020812014,2003-7-1,2003-12-1,00162110000000000000,00462110000004846000,定西市委,00462110000004846023,常委
00262040000020812000,00262040000020812015,2003-7-1,2003-12-1,00162110000000000000,00462110000000027000,组织部,00462110000000027024,部长
00262040000020812000,00262040000020812016,2003-12-1,2004-9-1,00162110000000000000,00462110000004846000,定西市委,00462110000004846001,副书记
00262040000020812000,00262040000020812017,2003-12-1,2004-9-1,00162110000000000000,00462110000000027000,组织部,00462110000000027024,部长
00262040000020812000,00262040000020812018,2004-9-1,2006-11-1,00162110000000000000,00462110000004846000,定西市委,00462110000004846001,副书记
00262040000020812000,00262040000020812019,2006-11-1,2006-12-1,00162010000000000000,00462010000002430000,兰州市委,00462010000002430023,常委
00262040000020812000,00262040000020812020,2006-11-1,2006-12-1,00162010000000000000,00462010000001306000,市政府党组,00462010000001306022,成员
00262040000020812000,00262040000020812021,2006-12-1,2010-5-1,00162010000000000000,00462010000002430000,兰州市委,00462010000002430023,常委
00262040000020812000,00262040000020812022,2010-5-1,2011-2-1,00162010000000000000,00462010000002430000,兰州市委,00462010000002430023,常委
00262040000020812000,00262040000020812023,2011-2-1,2013-4-1,00162010000000000000,00462010000002430000,兰州市委,00462010000002430023,常委
00262040000020812000,00262040000020812024,2011-2-1,2013-4-1,00162010000000000000,00462010000005831000,新区党工委,00462010000005831003,书记
00262040000020812000,00262040000020812025,2013-4-1,2016-8-1,00162000000000000000,00462000000010418000,甘肃省商务厅,00462000000010418003,书记
00262040000020812000,00262040000020812026,2013-4-1,2016-8-1,00162000000000000000,00462000000010418000,甘肃省商务厅,00462000000010418107,厅长
00262040000020812000,00262040000020812002,2000-5-1,2000-11-1,00131000000000000000,00431000000016358000,上海市劳动保障局,00431000000016358008,副处长
00262040000020812000,00262040000020812027,2016-8-1,2016-9-1,00162000000000000000,00462000000010418000,甘肃省商务厅,00462000000010418107,厅长
00262040000020812000,00262040000020812006,1984-8-1,1992-8-1,00162000000000000000,00462000000013773000,甘肃省劳动局,00462000000013773027,劳动
00262040000020812000,00262040000020812007,1984-8-1,1992-8-1,00162000000000000000,00462000000013773000,甘肃省劳动局,00462000000013773013,主任
00262040000020812000,00262040000020812008,1992-8-1,1993-5-1,00162000000000000000,00462000000013773000,甘肃省劳动局,00462000000013773006,干部
00262040000020812000,00262040000020812010,1995-1-1,1997-3-1,00162000000000000000,00462000000013775000,甘肃省劳动厅,00462000000013775008,副处长
00262040000025615000,00262040000025615010,1983-8-1,1989-9-1,00162010000000000000,00462010000047011000,兰州市计委,00462010000047011053,干事
00262040000025615000,00262040000025615011,1989-9-1,1995-1-1,00162000000000000000,00462000000007415000,甘肃省计委,00462000000007415007,科员
00262040000025615000,00262040000025615012,1989-9-1,1995-1-1,00162000000000000000,00462000000007415000,甘肃省计委,00462000000007415007,科员
00262040000025615000,00262040000025615013,1995-1-1,1995-12-1,00162000000000000000,00462000000007415000,甘肃省计委,00462000000007415007,科员
00262040000025615000,00262040000025615014,1995-12-1,2001-5-1,00162000000000000000,00462000000007415000,甘肃省计委,00462000000007415008,副处长
00262040000025615000,00262040000025615015,2001-5-1,2003-4-1,00162000000000000000,00462000000007415000,甘肃省计委,00462000000007415009,处长
00262040000025615000,00262040000025615016,2003-4-1,2004-6-1,00162000000000000000,00462000000007415000,甘肃省计委,00462000000007415009,处长
00262040000025615000,00262040000025615017,2004-6-1,2009-5-1,00162000000000000000,00462000000047012000,甘肃省发展改革委,00462000000047012009,处长
00262040000025615000,00262040000025615018,2009-5-1,2009-11-1,00162000000000000000,00462000000047012000,甘肃省发展改革委,00462000000047012009,处长
00262040000025615000,00262040000025615019,2009-11-1,2011-6-1,00162120000000000000,00462120000045224000,陇南市政府,00462120000045224015,副市长
00262040000025615000,00262040000025615020,2011-6-1,2011-11-1,00162120000000000000,00462120000001465000,陇南市委,00462120000001465023,常委
00262040000025615000,00262040000025615021,2011-6-1,2011-11-1,00162120000000000000,00462120000000647000,市纪委,00462120000000647003,书记
00262040000025615000,00262040000025615022,2011-6-1,2011-11-1,00162120000000000000,00462120000000647000,市纪委,00462120000000647015,副市长
00262040000025615000,00262040000025615023,2011-11-1,2016-4-1,00162120000000000000,00462120000001465000,陇南市委,00462120000001465023,常委
00262040000025615000,00262040000025615024,2011-11-1,2016-4-1,00162120000000000000,00462120000000647000,市纪委,00462120000000647003,书记
00262040000025615000,00262040000025615025,2016-4-1,2016-6-1,00162120000000000000,00462120000001465000,陇南市委,00462120000001465023,常委
00262040000025615000,00262040000025615026,2016-4-1,2016-6-1,00162120000000000000,00462120000001465000,陇南市委,00462120000001465015,副市长
00262040000025615000,00262040000025615027,2016-4-1,2016-6-1,00162120000000000000,00462120000000647000,市纪委,00462120000000647003,书记
00262040000025615000,00262040000025615028,2016-6-1,2017-7-1,00162120000000000000,00462120000001465000,陇南市委,00462120000001465023,常委
00262040000025615000,00262040000025615029,2016-6-1,2017-7-1,00162120000000000000,00462120000001465000,陇南市委,00462120000001465015,副市长
00262040000025615000,00262040000025615030,2017-7-1,0-1-1,00162000000000000000,00462000000007413000,甘肃省发展和改革委员会,00462000000007413039,副主任
00262040000025615000,00262040000025615031,2017-7-1,0-1-1,00162000000000000000,00462000000000081000,党组,00462000000000081001,副书记
00262040000025615000,00262040000025615003,2000-8-1,2001-1-1,00144000000000000000,00444000000042372000,广东省计委,00444000000042372008,副处长
00262040000025615000,00262040000025615004,2003-1-1,2005-7-1,00113052600000000000,00413052600000691000,全国青联,00413052600000691010,委员
00262040000025615000,00262040000025615005,2006-3-1,2006-7-1,00162000000000000000,00462000000001467000,甘肃省委党校,00462000000001467006,干部
00262040000025615000,00262040000025615007,2016-10-1,0-1-1,00132010000000000000,00432010000009486000,南京政治学院,00432010000009486006,干部
00262040000027316000,00262040000027316001,1979-3-1,1980-9-1,00131020000000000000,00431020000000114000,中央党校,00431020000000114006,干部
00262040000027316000,00262040000027316010,1993-7-1,1999-5-1,00162110000000000000,00462110000001206000,地区行署,00462110000001206082,副专员
00262040000027316000,00262040000027316011,1999-5-1,2001-6-1,00162000000000000000,00462000000024425000,甘肃省定西地委,00462000000024425001,副书记
00262040000027316000,00262040000027316012,1999-5-1,2001-6-1,00162000000000000000,00462000000000966000,行署,00462000000000966116,专员
00262040000027316000,00262040000027316013,2001-6-1,2002-9-1,00162000000000000000,00462000000012124000,甘肃省平凉地委,00462000000012124003,书记
00262040000027316000,00262040000027316014,2002-9-1,2004-9-1,00162080000000000000,00462080000012125000,平凉市委,00462080000012125003,书记
00262040000027316000,00262040000027316015,2004-9-1,2007-4-1,00162000000000000000,00462000000006965000,甘肃省委组织部,00462000000006965043,副部长
00262040000027316000,00262040000027316016,2007-4-1,2011-1-1,00162000000000000000,00462000000002200000,甘肃省委,00462000000002200023,常委
00262040000027316000,00262040000027316017,2007-4-1,2011-1-1,00162000000000000000,00462000000000870000,省委统战部,00462000000000870024,部长
00262040000027316000,00262040000027316018,2011-1-1,2011-11-1,00162000000000000000,00462000000002200000,甘肃省委,00462000000002200023,常委
00262040000027316000,00262040000027316019,2011-1-1,2011-11-1,00162000000000000000,00462000000000090000,省委,00462000000000090113,秘书长
00262040000027316000,00262040000027316020,2011-1-1,2011-11-1,00162000000000000000,00462000000000870000,省委统战部,00462000000000870024,部长
00262040000027316000,00262040000027316021,2011-1-1,2011-11-1,00162000000000000000,00462000000002146000,省直机关工委,00462000000002146003,书记
00262040000027316000,00262040000027316022,2011-11-1,2012-4-1,00162000000000000000,00462000000002200000,甘肃省委,00462000000002200023,常委
00262040000027316000,00262040000027316023,2011-11-1,2012-4-1,00162000000000000000,00462000000000090000,省委,00462000000000090113,秘书长
00262040000027316000,00262040000027316024,2012-4-1,2012-10-1,00162000000000000000,00462000000002200000,甘肃省委,00462000000002200113,秘书长
00262040000027316000,00262040000027316025,2012-10-1,2012-12-1,00162000000000000000,00462000000000019000,领导小组,00462000000000019114,副组长
00262040000027316000,00262040000027316002,1994-9-1,1995-7-1,00113092200000000000,00413092200000804000,中央党校一年制中青年,00413092200000804006,干部
00262040000027316000,00262040000027316026,2012-12-1,2013-1-1,00162000000000000000,00462000000002200000,甘肃省委,00462000000002200114,副组长
00262040000027316000,00262040000027316027,2013-1-1,2017-1-1,00162000000000000000,00462000000000081000,党组,00462000000000081001,副书记
